Year,cd,Total_Agriculture_forestry_fishing_hunting_mining,Total_Construction,Total_Manufacturing,Total_Wholesale_trade,Total_Retail_trade,Total_Transportation_warehousing_utilities,Total_Information,Total_Finance_insurance_realestate_rental_leasing,Total_Professional_scientific_management_administrative_waste_management_services,Total_Educationalservices_healthcare_socialassistance,Total_Arts_entertainment_recreation_accommodation_foodservices,Total_Otherservices_except_Public_administration,Total_Public_administration,Male,Male_Agriculture_forestry_fishing_hunting_mining,Male_Construction,Male_Manufacturing,Male_Wholesale_trade,Male_Retail_trade,Male_Transportation_warehousing_utilities,Male_Information,Male_Finance_insurance_realestate_rental_leasing,Male_Professional_scientific_management_administrative_waste_management_services,Male_Educationalservices_healthcare_socialassistance,Male_Arts_entertainment_recreation_accommodation_foodservices,Male_Otherservices_except_Public_administration,Male_Public_administration,Female,Female_Agriculture_forestry_fishing_hunting_mining,Female_Construction,Female_Manufacturing,Female_Wholesale_trade,Female_Retail_trade,Female_Transportation_warehousing_utilities,Female_Information,Female_Finance_insurance_realestate_rental_leasing,Female_Professional_scientific_management_administrative_waste_management_services,Female_Educationalservices_healthcare_socialassistance,Female_Arts_entertainment_recreation_accommodation_foodservices,Female_Otherservices_except_Public_administration,Female_Public_administration
2019,0_DC,397,7844,3972,1589,9445,8148,11407,21192,71734,46796,22442,27595,55294,144739,131,6758,2371,1083,5374,5494,6009,12625,39374,15164,12081,10760,27515,143116,266,1086,1601,506,4071,2654,5398,8567,32360,31632,10361,16835,27779
2019,10_VA,1776,25494,14898,4732,23526,13317,11256,26147,95552,53170,17373,15945,36437,199988,1364,22283,10162,3611,13826,10444,7711,13671,62536,14448,9606,7167,23159,139635,412,3211,4736,1121,9700,2873,3545,12476,33016,38722,7767,8778,13278
2019,7_VA,2354,29317,15108,6726,30469,16573,5899,21017,56794,65012,18236,14982,54656,191370,1897,26680,10801,5044,17530,12333,4028,9030,36497,15892,9387,7902,34349,145773,457,2637,4307,1682,12939,4240,1871,11987,20297,49120,8849,7080,20307
2019,11_VA,247,7445,5440,1767,8264,6077,6301,14734,57059,25385,9210,9439,23286,100711,149,6344,3765,1238,5109,4559,3903,8304,37056,6915,5119,3773,14477,73943,98,1101,1675,529,3155,1518,2398,6430,20003,18470,4091,5666,8809
2019,4_MD,535,32755,7483,4756,22856,23081,7620,17654,53606,74378,24821,19389,56181,178329,359,30604,5088,3537,13174,17285,4405,8202,29875,20543,12974,8525,23758,166786,176,2151,2395,1219,9682,5796,3215,9452,23731,53835,11847,10864,32423
2019,5_MD,924,17353,7970,2819,13415,10436,3324,9726,30205,34958,7995,7817,41332,101987,735,14949,5656,2155,7202,7958,2166,4026,17638,9189,4619,4081,21613,86287,189,2404,2314,664,6213,2478,1158,5700,12567,25769,3376,3736,19719
2019,3_MD,573,18623,16362,7189,20585,12071,5702,18282,54598,57363,14001,12504,45645,158376,464,16016,12013,5360,12066,9226,3404,9468,34477,15884,8127,5799,26072,125122,109,2607,4349,1829,8519,2845,2298,8814,20121,41479,5874,6705,19573
2019,8_MD,398,18600,8197,3718,16666,8391,9087,20783,67752,57142,17307,20417,43785,161739,279,17048,5464,2530,9852,6765,5364,12248,40440,19585,9829,8746,23589,130504,119,1552,2733,1188,6814,1626,3723,8535,27312,37557,7478,11671,20196
2019,6_MD,2138,23436,18977,5618,22286,12610,6569,19991,53600,53301,15964,13421,31023,159373,1804,21151,13994,4115,13447,10222,4278,8756,32871,14468,8677,7144,18446,119561,334,2285,4983,1503,8839,2388,2291,11235,20729,38833,7287,6277,12577
2019,1_MD,3679,20698,21683,6529,23096,12196,3928,16829,29172,54776,13713,10251,26736,135267,2993,18806,15511,5092,12985,9675,2590,7323,18334,13327,7142,5925,15564,108019,686,1892,6172,1437,10111,2521,1338,9506,10838,41449,6571,4326,11172
2019,2_MD,1305,24677,23521,9036,28724,17293,8190,34646,56649,93430,18584,15450,38338,201409,1011,22038,16839,6803,16588,13047,4952,17147,34887,28468,10414,8722,20493,168434,294,2639,6682,2233,12136,4246,3238,17499,21762,64962,8170,6728,17845
2019,7_MD,372,14787,13812,5351,19885,17589,4253,16242,32475,73259,15372,11493,25287,125692,320,13267,9267,3873,11443,12946,2532,7437,18663,20088,8256,6223,11377,124485,52,1520,4545,1478,8442,4643,1721,8805,13812,53171,7116,5270,13910
2019,8_VA,726,24603,9365,3267,19040,11367,10728,28347,102064,56882,27666,27863,68663,216611,557,21809,5758,2288,11691,9582,6443,16609,60553,17341,14638,11231,38111,173970,169,2794,3607,979,7349,1785,4285,11738,41511,39541,13028,16632,30552
2019,1_VA,1857,21333,25876,8249,28522,14551,4776,30155,37885,67890,17144,12107,25006,161868,1557,18911,19661,6202,16666,10878,2785,13787,22858,18987,9162,6504,13910,133483,300,2422,6215,2047,11856,3673,1991,16368,15027,48903,7982,5603,11096
2019,6_VA,5620,22438,40066,9007,29631,16697,5124,17595,25422,68566,17274,11798,16786,161081,4438,20446,29334,6820,16847,13379,3330,6597,15089,18668,9362,6827,9944,124943,1182,1992,10732,2187,12784,3318,1794,10998,10333,49898,7912,4971,6842
2019,5_VA,4049,18859,28049,6135,23372,12469,4004,19460,26131,65362,12551,9735,17931,135843,3522,17131,20429,4591,13062,9973,2793,8941,15988,17284,6162,5716,10251,112264,527,1728,7620,1544,10310,2496,1211,10519,10143,48078,6389,4019,7680
2019,4_VA,952,12303,17756,4358,17593,12308,2781,14473,18550,38426,11289,7462,17715,90540,801,11069,12477,3392,9786,8717,1842,5544,9781,8886,5430,4123,8692,85426,151,1234,5279,966,7807,3591,939,8929,8769,29540,5859,3339,9023
2019,2_VA,1908,19911,29628,6699,25580,15109,5087,22625,36991,66366,16207,11845,34512,160424,1550,17480,22652,4658,14239,11528,2981,8926,22793,15943,8371,6668,22635,132044,358,2431,6976,2041,11341,3581,2106,13699,14198,50423,7836,5177,11877
2019,3_VA,637,15448,28181,4812,20614,11304,3422,12184,25312,47362,15419,8130,23379,113577,581,13903,21087,3086,9778,8142,1987,4594,14148,10403,7224,4147,14497,102627,56,1545,7094,1726,10836,3162,1435,7590,11164,36959,8195,3983,8882
2019,9_VA,6943,16140,42304,5818,25412,12655,3227,10732,20140,66268,10478,11149,14744,138930,6339,14930,31807,4337,12972,10503,2001,3781,11875,18870,5048,7318,9149,107080,604,1210,10497,1481,12440,2152,1226,6951,8265,47398,5430,3831,5595
2019,1_WV,12221,15221,21478,6747,27344,15089,4053,11862,19762,70492,15385,10406,21123,141180,11414,13888,17915,5694,15789,13078,2634,4667,12726,17391,7330,7306,11348,110003,807,1333,3563,1053,11555,2011,1419,7195,7036,53101,8055,3100,9775
2019,2_WV,11676,20318,29368,6669,29640,17662,3840,12401,22573,73217,15734,9796,23646,159217,10540,18585,22953,5497,16715,14646,2460,5230,13595,20852,8259,6001,13884,117323,1136,1733,6415,1172,12925,3016,1380,7171,8978,52365,7475,3795,9762
2019,5_NC,2836,13157,28419,4529,19000,7962,2124,12311,14829,43835,9153,7343,7447,97358,2395,12015,20455,3199,11362,6335,1333,5250,8506,12511,5167,4035,4795,75587,441,1142,7964,1330,7638,1627,791,7061,6323,31324,3986,3308,2652
2019,6_NC,2181,22371,57744,11793,33843,20843,5266,24659,31904,75876,18746,14329,13350,182617,1675,20757,41114,8133,18958,16174,3121,8563,18962,19173,9640,8218,8129,150288,506,1614,16630,3660,14885,4669,2145,16096,12942,56703,9106,6111,5221
2019,10_NC,3578,21968,86601,11235,34352,20578,3777,15800,23920,60993,17064,12803,13444,189483,2811,20205,59564,8268,19328,15796,2572,7566,14604,13452,8966,8268,8083,136630,767,1763,27037,2967,15024,4782,1205,8234,9316,47541,8098,4535,5361
2019,8_NC,2678,19200,36693,7527,21706,12345,3341,18475,20056,44649,11429,9502,9742,126985,2320,17432,26609,5604,12927,9624,2347,9296,12644,9659,6358,6109,6056,90358,358,1768,10084,1923,8779,2721,994,9179,7412,34990,5071,3393,3686
2019,4_NC,1215,14714,27554,5362,18125,8597,5237,16950,38099,67487,12702,9722,12529,128781,925,13711,18693,3812,10251,6700,3442,8576,22910,20839,6876,5169,6877,109512,290,1003,8861,1550,7874,1897,1795,8374,15189,46648,5826,4553,5652
2019,9_NC,3611,17500,50980,7204,23350,12650,5868,16507,39898,69409,14915,11951,17454,162396,3044,16072,34749,4993,12636,10113,3885,8303,25213,18024,7755,6932,10677,128901,567,1428,16231,2211,10714,2537,1983,8204,14685,51385,7160,5019,6777
2019,13_NC,2073,25223,27729,7903,23743,14117,6826,18197,36950,51416,16002,10216,19192,148424,1853,23192,19507,6068,14298,10016,4652,8398,21971,14011,8896,6077,9485,111163,220,2031,8222,1835,9445,4101,2174,9799,14979,37405,7106,4139,9707
2019,1_NC,4041,10144,28502,4181,13473,7994,1466,7072,8074,32591,7802,5555,10052,73614,3402,9373,18920,2854,6827,6642,775,2344,4430,6453,3298,3570,4726,67333,639,771,9582,1327,6646,1352,691,4728,3644,26138,4504,1985,5326
2019,2_NC,340,6838,11241,3605,9076,4734,4799,12742,28502,22487,8016,4357,6304,68695,282,6077,7620,2602,5096,3278,3405,6704,17069,7057,4354,1815,3336,54346,58,761,3621,1003,3980,1456,1394,6038,11433,15430,3662,2542,2968
2019,3_NC,10174,24363,39468,7023,29470,13704,3667,13872,21652,70166,19262,12557,25694,161381,8655,22069,27418,5265,15660,10930,2194,5819,12427,17173,9213,8011,16547,129691,1519,2294,12050,1758,13810,2774,1473,8053,9225,52993,10049,4546,9147
2019,14_NC,681,21994,32455,11700,27217,19533,9144,48563,46811,50092,23592,13563,6793,173585,542,19398,22707,7727,14867,13388,5148,25481,27326,13228,12720,6670,4383,138553,139,2596,9748,3973,12350,6145,3996,23082,19485,36864,10872,6893,2410
2019,12_NC,373,11992,14697,5948,15605,11008,4299,25104,21544,30686,10978,6231,4559,90381,345,10712,9974,4213,9255,7998,2612,12867,12521,7533,6165,3589,2597,72643,28,1280,4723,1735,6350,3010,1687,12237,9023,23153,4813,2642,1962
2019,7_NC,4976,24769,34906,6292,33345,16217,5578,16619,27718,70878,21123,12300,21949,161232,4264,22612,23236,4814,18345,13067,3462,7635,16392,16161,10588,7654,13002,135438,712,2157,11670,1478,15000,3150,2116,8984,11326,54717,10535,4646,8947
2019,11_NC,2913,19350,30751,4758,21809,7710,3226,11548,18897,54172,20878,10458,10319,121608,2336,18028,22132,3498,12562,6351,2478,4807,11624,14582,10711,6440,6059,95181,577,1322,8619,1260,9247,1359,748,6741,7273,39590,10167,4018,4260
2019,6_SC,5016,34578,57240,10410,45023,26739,9334,30914,49217,104450,32484,20913,35734,245020,4165,30860,41581,7456,23410,20260,4725,12245,28045,24621,15883,12468,19301,217032,851,3718,15659,2954,21613,6479,4609,18669,21172,79829,16601,8445,16433
2019,2_SC,1980,13177,20435,4189,14471,10057,2061,9092,14279,29824,7063,7082,9449,81746,1696,12044,15494,3048,8391,7843,1174,3587,9088,6478,3456,4211,5236,61413,284,1133,4941,1141,6080,2214,887,5505,5191,23346,3607,2871,4213
2019,7_SC,2344,14980,26416,5347,24632,11030,2720,13290,15846,43698,21873,7665,9169,106887,2054,13683,18244,4039,13008,8989,1532,5487,9210,10302,11052,4481,4806,92123,290,1297,8172,1308,11624,2041,1188,7803,6636,33396,10821,3184,4363
2019,5_SC,1962,12433,38916,7050,19773,13372,3854,16262,18641,35224,9962,7745,8890,108520,1741,11347,27862,4715,10627,9943,2097,6965,11000,7793,4591,4813,5026,85564,221,1086,11054,2335,9146,3429,1757,9297,7641,27431,5371,2932,3864
2019,3_SC,2364,13399,47187,4858,18761,10308,2241,8740,14333,43129,8561,7795,8195,108188,1963,12323,33240,3775,10002,8117,1400,3652,8777,10795,4446,4998,4700,81683,401,1076,13947,1083,8759,2191,841,5088,5556,32334,4115,2797,3495
2019,4_SC,1368,19078,65867,10587,24676,14758,6097,18153,31560,56721,17463,12405,8426,163146,1060,16988,48206,7451,13055,11780,3389,7796,18778,13475,9082,7381,4705,124013,308,2090,17661,3136,11621,2978,2708,10357,12782,43246,8381,5024,3721
2019,1_SC,831,13690,14675,3399,14140,8113,3039,11478,23615,34147,14489,6410,9395,87813,657,12228,10813,2776,7904,5996,1460,6218,13679,8641,7631,3458,6352,69608,174,1462,3862,623,6236,2117,1579,5260,9936,25506,6858,2952,3043
2019,5_GA,582,11365,21303,10194,27849,19054,14921,33253,73189,67956,29116,12404,16588,181107,408,10075,14171,6559,15034,13141,8605,18502,44797,21858,15667,5451,6839,156667,174,1290,7132,3635,12815,5913,6316,14751,28392,46098,13449,6953,9749
2019,6_GA,965,20309,28802,10894,26104,12458,11736,27897,52805,42890,14330,10835,8899,159071,711,18078,20755,7224,15926,9459,7165,14451,34408,10763,8457,5789,5885,109853,254,2231,8047,3670,10178,2999,4571,13446,18397,32127,5873,5046,3014
2019,7_GA,1126,37702,44569,17964,46201,25313,16925,40093,79434,75949,29481,22242,16747,257519,818,34571,29425,12511,27825,18912,10270,18768,49183,19769,16153,10694,8620,196227,308,3131,15144,5453,18376,6401,6655,21325,30251,56180,13328,11548,8127
2019,14_GA,2758,33854,81524,13446,38244,29744,8740,24780,40294,72091,19826,16053,18648,227267,2144,30510,55733,9596,21160,22047,5371,9959,23777,16183,9810,10080,10897,172735,614,3344,25791,3850,17084,7697,3369,14821,16517,55908,10016,5973,7751
2019,10_GA,2635,16587,30325,7015,21364,15117,3440,10877,19495,50409,12460,9047,12678,116612,2065,14948,20760,4985,10824,11658,2246,5188,11408,13621,6222,5366,7321,94837,570,1639,9565,2030,10540,3459,1194,5689,8087,36788,6238,3681,5357
2019,4_GA,99,5524,6337,2829,9083,8674,3216,6590,14221,21445,6189,3610,5973,47423,88,5005,4132,1949,4706,6219,1597,2652,7859,5239,3053,2056,2868,46367,11,519,2205,880,4377,2455,1619,3938,6362,16206,3136,1554,3105
2019,13_GA,978,23705,29283,12804,35973,49082,10452,25038,45509,77243,27445,15968,25778,193401,762,22140,19618,8684,19473,33579,6545,9193,25134,16323,12417,8380,11153,185857,216,1565,9665,4120,16500,15503,3907,15845,20375,60920,15028,7588,14625
2019,11_GA,135,4295,7449,2615,5952,3557,2467,6875,12241,11067,3170,2865,2115,38354,119,3798,5061,1686,3694,2639,1447,3936,7868,3218,1889,1538,1461,26449,16,497,2388,929,2258,918,1020,2939,4373,7849,1281,1327,654
2019,3_GA,1047,11078,31513,5463,13683,16279,2692,9349,14254,32049,8069,7370,9438,93009,809,10082,21565,3974,7789,13012,1877,3915,8217,7379,4067,4412,5911,69275,238,996,9948,1489,5894,3267,815,5434,6037,24670,4002,2958,3527
2019,3_AL,2663,12923,41868,4875,17831,10782,2907,11790,13966,44146,9446,7495,12435,107888,2501,11783,29850,3338,9736,8627,1749,4050,8453,11286,4643,4267,7605,85239,162,1140,12018,1537,8095,2155,1158,7740,5513,32860,4803,3228,4830
2019,9_GA,4867,21672,44500,8781,24184,12968,4595,12875,21555,42917,13122,9987,10248,135740,3999,19765,30733,6216,13798,10018,2888,5706,13543,10046,6606,6337,6085,96531,868,1907,13767,2565,10386,2950,1707,7169,8012,32871,6516,3650,4163
2019,8_GA,10299,20526,44012,7538,33783,20648,3990,17484,22137,72636,17859,12431,33177,172963,8599,19130,31144,5356,18404,16754,2379,6485,13038,16086,8122,7770,19696,143557,1700,1396,12868,2182,15379,3894,1611,10999,9099,56550,9737,4661,13481
2019,12_GA,5241,15906,26637,4452,20052,15068,2575,8521,17164,51785,10498,7468,15205,108102,4496,14930,17797,3418,9661,12350,1608,3654,10264,12650,4406,4683,8185,92470,745,976,8840,1034,10391,2718,967,4867,6900,39135,6092,2785,7020
2019,1_GA,3261,18188,28984,5635,23514,19342,3603,12099,20981,52599,19050,10041,20799,131245,2701,16551,22919,4010,12165,14349,2106,5054,12204,10261,9708,5980,13237,106851,560,1637,6065,1625,11349,4993,1497,7045,8777,42338,9342,4061,7562
2019,2_GA,6012,10037,21445,4124,15064,8929,2261,13441,11515,39674,8904,6875,13966,86205,5210,9213,14783,3335,8183,7258,1417,5467,6437,8677,4471,4077,7677,76042,802,824,6662,789,6881,1671,844,7974,5078,30997,4433,2798,6289
2019,4_FL,819,15466,14902,6468,21345,19571,3195,21965,25329,43620,14789,10300,14855,115645,633,13664,11502,4634,11815,15399,2089,7528,14616,9846,8657,6181,9081,96979,186,1802,3400,1834,9530,4172,1106,14437,10713,33774,6132,4119,5774
2019,3_FL,6618,18279,15431,5146,27593,13341,3409,13914,23145,72309,16396,9847,18679,132294,5332,16374,11949,3948,15402,11068,1998,6135,13904,21091,7960,6166,10967,111813,1286,1905,3482,1198,12191,2273,1411,7779,9241,51218,8436,3681,7712
2019,6_FL,2224,19159,15337,5464,23672,11770,3867,15018,21619,42894,16229,9047,11095,109405,1682,17250,11829,4259,13327,9347,2337,6547,12934,9950,8672,5194,6077,87990,542,1909,3508,1205,10345,2423,1530,8471,8685,32944,7557,3853,5018
2019,2_FL,3526,15437,11212,4187,22621,10072,3284,13719,23369,52538,16305,8849,36489,117470,2896,13801,8753,3131,12949,7886,2223,6153,13529,15089,8417,4864,17779,104138,630,1636,2459,1056,9672,2186,1061,7566,9840,37449,7888,3985,18710
2019,5_FL,762,19674,18451,8010,26013,15418,4573,42502,40444,55146,20056,10768,13964,154419,552,17399,13237,5572,15115,11773,2883,20383,24935,16881,11510,5342,8837,121362,210,2275,5214,2438,10898,3645,1690,22119,15509,38265,8546,5426,5127
2019,7_FL,471,14435,12571,4839,17634,8769,5543,18366,31075,38259,14268,7881,7699,102509,334,12277,9227,3420,10900,6462,3786,8035,19070,11739,8271,4470,4518,79301,137,2158,3344,1419,6734,2307,1757,10331,12005,26520,5997,3411,3181
2019,11_FL,2685,18679,9451,5592,20420,8901,3544,13858,22019,36027,28289,8230,9901,106172,1966,16352,6963,4120,11960,7392,2154,5862,13376,9322,16562,4658,5485,81424,719,2327,2488,1472,8460,1509,1390,7996,8643,26705,11727,3572,4416
2019,1_FL,1686,17833,13003,5405,28029,12573,3168,21921,28594,47068,20835,9822,22946,131092,1357,16255,10050,4244,14877,9668,1969,9799,18750,12419,10877,5660,15167,101791,329,1578,2953,1161,13152,2905,1199,12122,9844,34649,9958,4162,7779
2019,10_FL,1271,26530,21255,10475,37686,22763,8884,31430,57964,72648,60589,15907,13722,209111,670,23278,15416,7544,21230,17109,5624,15401,33509,20943,32510,8704,7173,172013,601,3252,5839,2931,16456,5654,3260,16029,24455,51705,28079,7203,6549
2019,8_FL,1671,16429,26471,4479,23461,9482,3195,12743,31167,45689,16798,8354,13695,119983,1404,14653,19578,3184,13232,7297,2228,5781,20042,11322,8689,4160,8413,93651,267,1776,6893,1295,10229,2185,967,6962,11125,34367,8109,4194,5282
2019,9_FL,793,12131,7281,5559,18976,12027,2501,10189,19063,28639,31997,5409,7301,91705,407,11101,5197,3849,10593,9457,1464,4885,11782,7878,17649,3596,3847,70161,386,1030,2084,1710,8383,2570,1037,5304,7281,20761,14348,1813,3454
2019,28_FL,3943,14564,5623,5795,16264,11994,2300,11910,18077,30247,16388,7475,9406,86873,2428,12974,3858,4051,8930,9136,1524,4979,10903,8504,9357,4020,6209,67113,1515,1590,1765,1744,7334,2858,776,6931,7174,21743,7031,3455,3197
2019,25_FL,1383,25700,20160,16774,40657,27445,8920,33833,54074,77832,31427,16913,20682,210323,979,22630,14065,11318,24190,20522,5951,16403,32500,22041,18019,9844,11861,165477,404,3070,6095,5456,16467,6923,2969,17430,21574,55791,13408,7069,8821
2019,26_FL,378,16231,12061,6393,16519,17292,3315,9890,18351,27398,12289,8975,5798,87200,288,14871,7435,4644,8486,13673,2319,4531,9976,6661,6654,4991,2671,67690,90,1360,4626,1749,8033,3619,996,5359,8375,20737,5635,3984,3127
2019,24_FL,690,20354,11950,8959,27753,21298,4675,19745,31866,48232,33334,13326,10103,138497,488,18729,7475,6209,14517,16086,2832,11010,18070,12746,18381,7013,4941,113788,202,1625,4475,2750,13236,5212,1843,8735,13796,35486,14953,6313,5162
2019,27_FL,2499,38941,20256,20748,43824,39472,11173,46863,67842,97430,45012,24837,17824,269806,1646,35436,13940,13882,23949,29712,7001,24596,38610,32289,25825,12041,10879,206915,853,3505,6316,6866,19875,9760,4172,22267,29232,65141,19187,12796,6945
2019,20_FL,1389,31896,21030,12050,40997,22684,8187,29762,55104,75457,33646,18036,17418,202329,952,29298,14457,8238,23638,17519,5572,15225,30311,18921,19846,9119,9233,165327,437,2598,6573,3812,17359,5165,2615,14537,24793,56536,13800,8917,8185
2019,23_FL,224,5298,4507,3072,9747,4051,2071,9325,14364,16927,7172,4283,3323,47088,197,4688,3009,2209,5548,2974,1504,4806,8631,5339,4520,1898,1765,37276,27,610,1498,863,4199,1077,567,4519,5733,11588,2652,2385,1558
2019,22_FL,2230,24195,12149,7745,29495,12805,5457,22469,40257,53261,23627,12538,10203,145850,1532,22089,8543,5579,16914,9538,3658,12391,24351,14993,14175,5937,6150,110581,698,2106,3606,2166,12581,3267,1799,10078,15906,38268,9452,6601,4053
2019,21_FL,3656,20621,12744,5790,24914,11732,4102,14190,28116,47992,18438,11044,10698,121171,2956,18146,9597,4065,14661,8860,2592,6935,17583,11828,10958,6293,6697,92866,700,2475,3147,1725,10253,2872,1510,7255,10533,36164,7480,4751,4001
2019,18_FL,12728,28670,19481,9413,36401,21142,3854,19983,29664,57502,30941,12723,14804,171003,10676,26175,14783,6676,20623,17151,2607,8456,18670,13730,15759,7509,8188,126303,2052,2495,4698,2737,15778,3991,1247,11527,10994,43772,15182,5214,6616
2019,16_FL,1764,13367,11701,4929,16501,7044,3005,13772,20229,29985,10823,6420,6852,80136,1324,11855,8426,3142,9413,5382,2040,5843,12330,7128,5745,3309,4199,66256,440,1512,3275,1787,7088,1662,965,7929,7899,22857,5078,3111,2653
2019,15_FL,3626,26090,19526,10832,35146,18154,7232,38929,45806,74675,24878,12137,13970,181682,2799,23883,14106,7857,20393,13810,4760,17488,27405,20151,14042,6826,8162,149319,827,2207,5420,2975,14753,4344,2472,21441,18401,54524,10836,5311,5808
2019,14_FL,1279,21416,21407,9104,29831,16544,6995,38845,51406,69674,25582,12164,14430,172214,1060,18499,14617,6260,16863,13363,4620,18817,29051,20058,14437,6537,8032,146463,219,2917,6790,2844,12968,3181,2375,20028,22355,49616,11145,5627,6398
2019,13_FL,569,12506,17660,6051,22543,8201,3979,22712,29851,42780,16197,8591,8755,106808,375,10887,11703,4511,13240,6131,2520,10724,16631,11666,9029,4720,4671,93587,194,1619,5957,1540,9303,2070,1459,11988,13220,31114,7168,3871,4084
2019,19_FL,2063,36137,11708,6247,34551,13172,4781,21717,36944,53368,29752,13320,11053,155618,1673,32511,7981,4640,19255,10359,3125,10222,22573,14091,16378,6822,5988,119195,390,3626,3727,1607,15296,2813,1656,11495,14371,39277,13374,6498,5065
2019,17_FL,1059,17658,11219,3877,22817,8271,3708,13886,23431,40632,17571,9045,7662,98006,981,15342,8369,2897,12929,6199,2284,6012,13922,10438,10006,4622,4005,82830,78,2316,2850,980,9888,2072,1424,7874,9509,30194,7565,4423,3657
2019,12_FL,1398,16340,9869,4035,21306,10077,2689,11538,19839,38910,11957,7027,8904,90802,1211,14466,7233,3054,12513,8062,1928,4911,12038,8783,6973,4147,5483,73087,187,1874,2636,981,8793,2015,761,6627,7801,30127,4984,2880,3421
2019,6_AL,3695,23378,44090,12853,31424,22819,8098,33264,36865,80427,18361,16733,17500,194648,3207,20979,33771,9920,17874,17710,4578,14577,22060,20875,9821,9742,9534,154859,488,2399,10319,2933,13550,5109,3520,18687,14805,59552,8540,6991,7966
2019,7_AL,2927,8691,24856,2952,11661,7275,1945,6385,8493,34496,7234,4617,6959,70396,2561,7969,18574,2404,6343,5819,1230,2461,5182,8660,3138,2513,3542,58095,366,722,6282,548,5318,1456,715,3924,3311,25836,4096,2104,3417
2019,2_AL,5130,15252,41340,7609,25353,18219,2950,13656,21310,54477,15018,10862,26181,139868,4671,13968,28589,5868,13498,14377,1583,4979,12498,12420,6862,5905,14650,117489,459,1284,12751,1741,11855,3842,1367,8677,8812,42057,8156,4957,11531
2019,4_AL,4398,17425,53773,6886,23258,15067,3029,9920,14245,43420,9957,9213,10853,130399,3846,16061,40196,5325,12967,12046,2022,3539,8782,9160,4056,5730,6669,91045,552,1364,13577,1561,10291,3021,1007,6381,5463,34260,5901,3483,4184
2019,5_AL,1521,12607,32498,3846,17596,8383,3658,7721,34564,36026,8543,6810,18909,113281,1305,11221,23377,2724,9930,6682,2120,3147,23403,9507,4182,4052,11631,79401,216,1386,9121,1122,7666,1701,1538,4574,11161,26519,4361,2758,7278
2019,1_AL,2474,17225,27884,6562,21373,12390,2773,13046,20869,46980,12803,9496,10948,112828,2078,15005,22570,5107,11717,9935,1799,5613,12231,9877,5844,5004,6048,91995,396,2220,5314,1455,9656,2455,974,7433,8638,37103,6959,4492,4900
2019,7_TN,2693,23819,40689,7786,29705,18025,6689,20003,32520,64738,20693,12438,18642,165333,2230,21942,28727,5858,15831,13713,4175,8656,18330,16780,10904,7524,10663,133107,463,1877,11962,1928,13874,4312,2514,11347,14190,47958,9789,4914,7979
2019,5_TN,1689,27640,44098,12209,34446,20528,9687,31950,47326,83712,25615,15534,17444,212128,1483,25330,32179,9039,19925,16457,5500,15063,28326,26280,14949,8326,9271,159750,206,2310,11919,3170,14521,4071,4187,16887,19000,57432,10666,7208,8173
2019,4_TN,4417,14670,48007,5732,20359,13585,3427,12215,15816,39534,9944,7436,10346,118320,3716,13293,33599,3869,11323,10827,1950,4846,9583,9206,4955,4997,6156,87168,701,1377,14408,1863,9036,2758,1477,7369,6233,30328,4989,2439,4190
2019,6_TN,2228,10138,21992,5058,14488,9940,2143,8191,12084,30424,9048,6069,6823,78030,1979,9150,16155,3791,8406,7465,1358,3192,6937,7796,4663,3318,3820,60596,249,988,5837,1267,6082,2475,785,4999,5147,22628,4385,2751,3003
2019,3_TN,2799,21669,56738,7828,29785,21981,3899,22720,30651,62319,17400,13088,13951,175271,2349,19684,42008,5818,16828,16928,2687,8910,18792,16084,9050,7721,8412,129557,450,1985,14730,2010,12957,5053,1212,13810,11859,46235,8350,5367,5539
2019,1_TN,2826,17579,47565,6004,26120,13264,3626,13389,19034,58246,20786,9579,10933,140033,2525,16146,35526,4487,14256,10522,2348,5129,11285,14846,10659,5904,6400,108918,301,1433,12039,1517,11864,2742,1278,8260,7749,43400,10127,3675,4533
2019,2_TN,1429,12030,22183,5921,19762,9875,4191,12642,22395,42697,12425,6318,7592,101796,1159,10956,16041,4300,11699,8122,2780,6045,13093,12586,6724,3785,4506,77664,270,1074,6142,1621,8063,1753,1411,6597,9302,30111,5701,2533,3086
2019,8_TN,3052,9126,34949,4468,15807,9423,1695,7158,9132,37745,7157,5859,10067,85559,2690,8291,25122,3253,8575,7433,972,2726,4850,8736,3391,3701,5819,70079,362,835,9827,1215,7232,1990,723,4432,4282,29009,3766,2158,4248
2019,9_TN,1002,17726,36767,13350,31970,43613,5043,21596,34497,77439,21549,15940,19871,178512,639,16582,24907,8758,16382,28606,2935,9169,18919,21236,11462,8810,10107,161851,363,1144,11860,4592,15588,15007,2108,12427,15578,56203,10087,7130,9764
2019,1_KY,7916,11773,36542,4011,15997,11240,1890,6751,10045,40246,8517,6307,9404,96028,7273,10835,26622,2898,8288,8618,1137,2369,6093,8485,4061,3952,5397,74611,643,938,9920,1113,7709,2622,753,4382,3952,31761,4456,2355,4007
2019,1_MS,3479,13866,51076,7424,23021,21302,2379,11385,14372,53335,11307,8747,10077,128145,3211,12978,35687,5222,12602,16515,1608,4583,8259,11522,4977,5195,5786,103625,268,888,15389,2202,10419,4787,771,6802,6113,41813,6330,3552,4291
